,year,Toyota,Ford,Chevrolet,Honda,Nissan,Volkswagen,Hyundai,Dodge,Renault,Suzuki,Peugeot,Mazda,Mercedes-Benz,Citroen,Kia,BMW,year_exp
319,2017,94637420.84,70998290.6,55509630.56,51588108.56,51591899.84,70808993.12,46692351.44,10656644.44,25354669.759999998,32221520.56,22456703.68,17147492.12,21202496.28,16180482.8,27244274.759999998,18385831.4,2017.76
320,2017,94976828.2,71216147.0,55676117.8,51790425.8,51787645.2,71076285.6,46862459.2,10677732.2,25446258.8,32350573.8,22517250.4,17209871.6,21296544.4,16220216.0,27351906.8,18461068.0,2017.8
321,2017,95316235.56,71434003.4,55842605.04,51992743.04,51983390.56,71343578.08,47032566.96,10698819.96,25537847.84,32479627.04,22577797.12,17272251.08,21390592.52,16259949.2,27459538.84,18536304.6,2017.84
322,2017,95655642.92,71651859.8,56009092.28,52195060.28,52179135.92,71610870.56,47202674.72,10719907.72,25629436.88,32608680.28,22638343.84,17334630.56,21484640.64,16299682.4,27567170.88,18611541.2,2017.88
323,2017,95995050.28,71869716.2,56175579.519999996,52397377.519999996,52374881.28,71878163.03999999,47372782.480000004,10740995.48,25721025.92,32737733.52,22698890.56,17397010.04,21578688.759999998,16339415.6,27674802.92,18686777.8,2017.92
324,2017,96334457.64,72087572.6,56342066.76,52599694.76,52570626.64,72145455.52,47542890.24,10762083.24,25812614.96,32866786.76,22759437.28,17459389.52,21672736.88,16379148.8,27782434.96,18762014.4,2017.96
325,2018,96673865.0,72305429.0,56508554.0,52802012.0,52766372.0,72412748.0,47712998.0,10783171.0,25904204.0,32995840.0,22819984.0,17521769.0,21766785.0,16418882.0,27890067.0,18837251.0,2018.0
326,2018,97016991.2,72506036.84,56664191.28,53001035.76,52946284.72,72677578.48,47880901.4,10802446.08,25992541.92,33112508.8,22876438.72,17580140.16,21865474.52,16457394.64,27997321.28,18916609.28,2018.04
327,2018,97360117.4,72706644.68,56819828.56,53200059.52,53126197.44,72942408.96,48048804.8,10821721.16,26080879.84,33229177.6,22932893.44,17638511.32,21964164.04,16495907.28,28104575.56,18995967.56,2018.08
328,2018,97703243.6,72907252.52,56975465.84,53399083.28,53306110.16,73207239.44,48216708.2,10840996.24,26169217.76,33345846.4,22989348.16,17696882.48,22062853.56,16534419.92,28211829.84,19075325.84,2018.12
329,2018,98046369.8,73107860.36,57131103.12,53598107.04,53486022.88,73472069.92,48384611.6,10860271.32,26257555.68,33462515.2,23045802.88,17755253.64,22161543.08,16572932.56,28319084.12,19154684.12,2018.16
330,2018,98389496.0,73308468.2,57286740.4,53797130.8,53665935.6,73736900.4,48552515.0,10879546.4,26345893.6,33579184.0,23102257.6,17813624.8,22260232.6,16611445.2,28426338.4,19234042.4,2018.2
331,2018,98732622.2,73509076.04,57442377.68,53996154.56,53845848.32,74001730.88,48720418.4,10898821.48,26434231.52,33695852.8,23158712.32,17871995.96,22358922.12,16649957.84,28533592.68,19313400.68,2018.24
332,2018,99075748.4,73709683.88,57598014.96,54195178.32,54025761.04,74266561.36,48888321.8,10918096.56,26522569.44,33812521.6,23215167.04,17930367.12,22457611.64,16688470.48,28640846.96,19392758.96,2018.28
333,2018,99418874.6,73910291.72,57753652.24,54394202.08,54205673.76,74531391.84,49056225.2,10937371.64,26610907.36,33929190.4,23271621.76,17988738.28,22556301.16,16726983.12,28748101.24,19472117.24,2018.32
334,2018,99762000.8,74110899.56,57909289.52,54593225.84,54385586.48,74796222.32,49224128.6,10956646.72,26699245.28,34045859.2,23328076.48,18047109.44,22654990.68,16765495.76,28855355.52,19551475.52,2018.36
335,2018,100105127.0,74311507.4,58064926.8,54792249.6,54565499.2,75061052.8,49392032.0,10975921.8,26787583.2,34162528.0,23384531.2,18105480.6,22753680.2,16804008.4,28962609.8,19630833.8,2018.4
336,2018,100448253.2,74512115.24,58220564.08,54991273.36,54745411.92,75325883.28,49559935.4,10995196.88,26875921.12,34279196.8,23440985.92,18163851.76,22852369.72,16842521.04,29069864.08,19710192.08,2018.44
337,2018,100791379.4,74712723.08,58376201.36,55190297.12,54925324.64,75590713.76,49727838.8,11014471.96,26964259.04,34395865.6,23497440.64,18222222.92,22951059.24,16881033.68,29177118.36,19789550.36,2018.48
338,2018,101134505.6,74913330.92,58531838.64,55389320.88,55105237.36,75855544.24,49895742.2,11033747.04,27052596.96,34512534.4,23553895.36,18280594.08,23049748.76,16919546.32,29284372.64,19868908.64,2018.52
339,2018,101477631.8,75113938.76,58687475.92,55588344.64,55285150.08,76120374.72,50063645.6,11053022.12,27140934.88,34629203.2,23610350.08,18338965.24,23148438.28,16958058.96,29391626.92,19948266.92,2018.56
340,2018,101820758.0,75314546.6,58843113.2,55787368.4,55465062.8,76385205.2,50231549.0,11072297.2,27229272.8,34745872.0,23666804.8,18397336.4,23247127.8,16996571.6,29498881.2,20027625.2,2018.6
341,2018,102163884.2,75515154.44,58998750.48,55986392.16,55644975.52,76650035.68,50399452.4,11091572.28,27317610.72,34862540.8,23723259.52,18455707.56,23345817.32,17035084.24,29606135.48,20106983.48,2018.64
342,2018,102507010.4,75715762.28,59154387.76,56185415.92,55824888.24,76914866.16,50567355.8,11110847.36,27405948.64,34979209.6,23779714.24,18514078.72,23444506.84,17073596.88,29713389.76,20186341.76,2018.68
343,2018,102850136.6,75916370.12,59310025.04,56384439.68,56004800.96,77179696.64,50735259.2,11130122.44,27494286.56,35095878.4,23836168.96,18572449.88,23543196.36,17112109.52,29820644.04,20265700.04,2018.72
344,2018,103193262.8,76116977.96,59465662.32,56583463.44,56184713.68,77444527.12,50903162.6,11149397.52,27582624.48,35212547.2,23892623.68,18630821.04,23641885.88,17150622.16,29927898.32,20345058.32,2018.76
345,2018,103536389.0,76317585.8,59621299.6,56782487.2,56364626.4,77709357.6,51071066.0,11168672.6,27670962.4,35329216.0,23949078.4,18689192.2,23740575.4,17189134.8,30035152.6,20424416.6,2018.8
346,2018,103879515.2,76518193.64,59776936.88,56981510.96,56544539.12,77974188.08,51238969.4,11187947.68,27759300.32,35445884.8,24005533.12,18747563.36,23839264.92,17227647.44,30142406.88,20503774.88,2018.84
347,2018,104222641.4,76718801.48,59932574.16,57180534.72,56724451.84,78239018.56,51406872.8,11207222.76,27847638.24,35562553.6,24061987.84,18805934.52,23937954.44,17266160.08,30249661.16,20583133.16,2018.88
348,2018,104565767.6,76919409.32,60088211.44,57379558.480000004,56904364.56,78503849.03999999,51574776.2,11226497.84,27935976.16,35679222.4,24118442.56,18864305.68,24036643.96,17304672.72,30356915.44,20662491.44,2018.92
349,2018,104908893.8,77120017.16,60243848.72,57578582.24,57084277.28,78768679.52,51742679.6,11245772.92,28024314.08,35795891.2,24174897.28,18922676.84,24135333.48,17343185.36,30464169.72,20741849.72,2018.96
350,2019,105252020.0,77320625.0,60399486.0,57777606.0,57264190.0,79033510.0,51910583.0,11265048.0,28112652.0,35912560.0,24231352.0,18981048.0,24234023.0,17381698.0,30571424.0,20821208.0,2019.0
351,2019,105555471.24,77483727.12,60526963.88,57949424.92,57405542.04,79249239.56,52047676.68,11265048.0,28181292.4,36007550.24,24231352.0,19029806.08,24321823.52,17381698.0,30674284.68,20893628.72,2019.04
352,2019,105858922.48,77646829.24,60654441.76,58121243.84,57546894.08,79464969.12,52184770.36,11265048.0,28249932.8,36102540.48,24231352.0,19078564.16,24409624.04,17381698.0,30777145.36,20966049.44,2019.08
353,2019,106162373.72,77809931.36,60781919.64,58293062.76,57688246.12,79680698.68,52321864.04,11265048.0,28318573.2,36197530.72,24231352.0,19127322.24,24497424.56,17381698.0,30880006.04,21038470.16,2019.12
354,2019,106465824.96,77973033.48,60909397.52,58464881.68,57829598.16,79896428.24,52458957.72,11265048.0,28387213.6,36292520.96,24231352.0,19176080.32,24585225.08,17381698.0,30982866.72,21110890.88,2019.16
355,2019,106769276.2,78136135.6,61036875.4,58636700.6,57970950.2,80112157.8,52596051.4,11265048.0,28455854.0,36387511.2,24231352.0,19224838.4,24673025.6,17381698.0,31085727.4,21183311.6,2019.2
356,2019,107072727.44,78299237.72,61164353.28,58808519.52,58112302.24,80327887.36,52733145.08,11265048.0,28524494.4,36482501.44,24231352.0,19273596.48,24760826.12,17381698.0,31188588.08,21255732.32,2019.24
357,2019,107376178.68,78462339.84,61291831.16,58980338.44,58253654.28,80543616.92,52870238.76,11265048.0,28593134.8,36577491.68,24231352.0,19322354.56,24848626.64,17381698.0,31291448.76,21328153.04,2019.28
358,2019,107679629.92,78625441.96,61419309.04,59152157.36,58395006.32,80759346.48,53007332.44,11265048.0,28661775.2,36672481.92,24231352.0,19371112.64,24936427.16,17381698.0,31394309.44,21400573.76,2019.32
359,2019,107983081.16,78788544.08,61546786.92,59323976.28,58536358.36,80975076.04,53144426.12,11265048.0,28730415.6,36767472.16,24231352.0,19419870.72,25024227.68,17381698.0,31497170.12,21472994.48,2019.36
360,2019,108286532.4,78951646.2,61674264.8,59495795.2,58677710.4,81190805.6,53281519.8,11265048.0,28799056.0,36862462.4,24231352.0,19468628.8,25112028.2,17381698.0,31600030.8,21545415.2,2019.4
361,2019,108589983.64,79114748.32,61801742.68,59667614.12,58819062.44,81406535.16,53418613.48,11265048.0,28867696.4,36957452.64,24231352.0,19517386.88,25199828.72,17381698.0,31702891.48,21617835.92,2019.44
362,2019,108893434.88,79277850.44,61929220.56,59839433.04,58960414.48,81622264.72,53555707.16,11265048.0,28936336.8,37052442.88,24231352.0,19566144.96,25287629.24,17381698.0,31805752.16,21690256.64,2019.48
363,2019,109196886.12,79440952.56,62056698.44,60011251.96,59101766.52,81837994.28,53692800.84,11265048.0,29004977.2,37147433.12,24231352.0,19614903.04,25375429.76,17381698.0,31908612.84,21762677.36,2019.52
364,2019,109500337.36,79604054.68,62184176.32,60183070.88,59243118.56,82053723.84,53829894.52,11265048.0,29073617.6,37242423.36,24231352.0,19663661.12,25463230.28,17381698.0,32011473.52,21835098.08,2019.56
365,2019,109803788.6,79767156.8,62311654.2,60354889.8,59384470.6,82269453.4,53966988.2,11265048.0,29142258.0,37337413.6,24231352.0,19712419.2,25551030.8,17381698.0,32114334.2,21907518.8,2019.6
366,2019,110107239.84,79930258.92,62439132.08,60526708.72,59525822.64,82485182.96,54104081.88,11265048.0,29210898.4,37432403.84,24231352.0,19761177.28,25638831.32,17381698.0,32217194.88,21979939.52,2019.64
367,2019,110410691.08,80093361.04,62566609.96,60698527.64,59667174.68,82700912.52,54241175.56,11265048.0,29279538.8,37527394.08,24231352.0,19809935.36,25726631.84,17381698.0,32320055.56,22052360.24,2019.68
368,2019,110714142.32,80256463.16,62694087.84,60870346.56,59808526.72,82916642.08,54378269.24,11265048.0,29348179.2,37622384.32,24231352.0,19858693.44,25814432.36,17381698.0,32422916.24,22124780.96,2019.72
369,2019,111017593.56,80419565.28,62821565.72,61042165.480000004,59949878.76,83132371.64,54515362.92,11265048.0,29416819.6,37717374.56,24231352.0,19907451.52,25902232.88,17381698.0,32525776.92,22197201.68,2019.76
370,2019,111321044.8,80582667.4,62949043.6,61213984.4,60091230.8,83348101.2,54652456.6,11265048.0,29485460.0,37812364.8,24231352.0,19956209.6,25990033.4,17381698.0,32628637.6,22269622.4,2019.8
371,2019,111624496.04,80745769.52,63076521.48,61385803.32,60232582.84,83563830.76,54789550.28,11265048.0,29554100.4,37907355.04,24231352.0,20004967.68,26077833.92,17381698.0,32731498.28,22342043.12,2019.84
372,2019,111927947.28,80908871.64,63203999.36,61557622.24,60373934.88,83779560.32,54926643.96,11265048.0,29622740.8,38002345.28,24231352.0,20053725.76,26165634.44,17381698.0,32834358.96,22414463.84,2019.88
373,2019,112231398.52,81071973.76,63331477.24,61729441.16,60515286.92,83995289.88,55063737.64,11265048.0,29691381.2,38097335.52,24231352.0,20102483.84,26253434.96,17381698.0,32937219.64,22486884.56,2019.92
374,2019,112534849.76,81235075.88,63458955.12,61901260.08,60656638.96,84211019.44,55200831.32,11265048.0,29760021.6,38192325.76,24231352.0,20151241.92,26341235.48,17381698.0,33040080.32,22559305.28,2019.96
375,2020,112838301.0,81398178.0,63586433.0,62073079.0,60797991.0,84426749.0,55337925.0,11265048.0,29828662.0,38287316.0,24231352.0,20200000.0,26429036.0,17381698.0,33142941.0,22631726.0,2020.0
376,2020,113170744.08,81548086.84,63687318.44,62242674.48,60935982.8,84623080.48,55482181.92,11265048.0,29892131.4,38393898.96,24231352.0,20248749.84,26510991.04,17381698.0,33253444.64,22710858.28,2020.04
377,2020,113503187.16,81697995.68,63788203.88,62412269.96,61073974.6,84819411.96,55626438.84,11265048.0,29955600.8,38500481.92,24231352.0,20297499.68,26592946.08,17381698.0,33363948.28,22789990.56,2020.08
378,2020,113835630.24,81847904.52,63889089.32,62581865.44,61211966.4,85015743.44,55770695.76,11265048.0,30019070.2,38607064.88,24231352.0,20346249.52,26674901.12,17381698.0,33474451.92,22869122.84,2020.12
379,2020,114168073.32,81997813.36,63989974.76,62751460.92,61349958.2,85212074.92,55914952.68,11265048.0,30082539.6,38713647.84,24231352.0,20394999.36,26756856.16,17381698.0,33584955.56,22948255.12,2020.16
380,2020,114500516.4,82147722.2,64090860.2,62921056.4,61487950.0,85408406.4,56059209.6,11265048.0,30146009.0,38820230.8,24231352.0,20443749.2,26838811.2,17381698.0,33695459.2,23027387.4,2020.2
381,2020,114832959.48,82297631.04,64191745.64,63090651.88,61625941.8,85604737.88,56203466.52,11265048.0,30209478.4,38926813.76,24231352.0,20492499.04,26920766.24,17381698.0,33805962.84,23106519.68,2020.24
382,2020,115165402.56,82447539.88,64292631.08,63260247.36,61763933.6,85801069.36,56347723.44,11265048.0,30272947.8,39033396.72,24231352.0,20541248.88,27002721.28,17381698.0,33916466.48,23185651.96,2020.28
383,2020,115497845.64,82597448.72,64393516.52,63429842.84,61901925.4,85997400.84,56491980.36,11265048.0,30336417.2,39139979.68,24231352.0,20589998.72,27084676.32,17381698.0,34026970.12,23264784.24,2020.32
384,2020,115830288.72,82747357.56,64494401.96,63599438.32,62039917.2,86193732.32,56636237.28,11265048.0,30399886.6,39246562.64,24231352.0,20638748.56,27166631.36,17381698.0,34137473.76,23343916.52,2020.36
385,2020,116162731.8,82897266.4,64595287.4,63769033.8,62177909.0,86390063.8,56780494.2,11265048.0,30463356.0,39353145.6,24231352.0,20687498.4,27248586.4,17381698.0,34247977.4,23423048.8,2020.4
386,2020,116495174.88,83047175.24,64696172.84,63938629.28,62315900.8,86586395.28,56924751.12,11265048.0,30526825.4,39459728.56,24231352.0,20736248.24,27330541.44,17381698.0,34358481.04,23502181.08,2020.44
387,2020,116827617.96,83197084.08,64797058.28,64108224.76,62453892.6,86782726.76,57069008.04,11265048.0,30590294.8,39566311.52,24231352.0,20784998.08,27412496.48,17381698.0,34468984.68,23581313.36,2020.48
388,2020,117160061.04,83346992.92,64897943.72,64277820.24,62591884.4,86979058.24,57213264.96,11265048.0,30653764.2,39672894.48,24231352.0,20833747.92,27494451.52,17381698.0,34579488.32,23660445.64,2020.52
389,2020,117492504.12,83496901.76,64998829.16,64447415.72,62729876.2,87175389.72,57357521.88,11265048.0,30717233.6,39779477.44,24231352.0,20882497.76,27576406.56,17381698.0,34689991.96,23739577.92,2020.56
390,2020,117824947.2,83646810.6,65099714.6,64617011.2,62867868.0,87371721.2,57501778.8,11265048.0,30780703.0,39886060.4,24231352.0,20931247.6,27658361.6,17381698.0,34800495.6,23818710.2,2020.6
391,2020,118157390.28,83796719.44,65200600.04,64786606.68,63005859.8,87568052.68,57646035.72,11265048.0,30844172.4,39992643.36,24231352.0,20979997.44,27740316.64,17381698.0,34910999.24,23897842.48,2020.64
392,2020,118489833.36,83946628.28,65301485.48,64956202.16,63143851.6,87764384.16,57790292.64,11265048.0,30907641.8,40099226.32,24231352.0,21028747.28,27822271.68,17381698.0,35021502.88,23976974.76,2020.68
393,2020,118822276.44,84096537.12,65402370.92,65125797.64,63281843.4,87960715.64,57934549.56,11265048.0,30971111.2,40205809.28,24231352.0,21077497.12,27904226.72,17381698.0,35132006.52,24056107.04,2020.72
394,2020,119154719.52,84246445.96,65503256.36,65295393.12,63419835.2,88157047.12,58078806.480000004,11265048.0,31034580.6,40312392.24,24231352.0,21126246.96,27986181.759999998,17381698.0,35242510.16,24135239.32,2020.76
395,2020,119487162.6,84396354.8,65604141.8,65464988.6,63557827.0,88353378.6,58223063.4,11265048.0,31098050.0,40418975.2,24231352.0,21174996.8,28068136.8,17381698.0,35353013.8,24214371.6,2020.8
396,2020,119819605.68,84546263.64,65705027.24,65634584.08,63695818.8,88549710.08,58367320.32,11265048.0,31161519.4,40525558.16,24231352.0,21223746.64,28150091.84,17381698.0,35463517.44,24293503.88,2020.84
397,2020,120152048.76,84696172.48,65805912.68,65804179.56,63833810.6,88746041.56,58511577.24,11265048.0,31224988.8,40632141.12,24231352.0,21272496.48,28232046.88,17381698.0,35574021.08,24372636.16,2020.88
398,2020,120484491.84,84846081.32,65906798.12,65973775.04,63971802.4,88942373.04,58655834.16,11265048.0,31288458.2,40738724.08,24231352.0,21321246.32,28314001.92,17381698.0,35684524.72,24451768.44,2020.92
399,2020,120816934.92,84995990.16,66007683.56,66143370.52,64109794.2,89138704.52,58800091.08,11265048.0,31351927.6,40845307.04,24231352.0,21369996.16,28395956.96,17381698.0,35795028.36,24530900.72,2020.96
400,2021,121149378.0,85145899.0,66108569.0,66312966.0,64247786.0,89335036.0,58944348.0,11265048.0,31415397.0,40951890.0,24231352.0,21418746.0,28477912.0,17381698.0,35905532.0,24610033.0,2021.0
401,2021,121482492.48,85288084.0,66212043.12,66459639.84,64360782.24,89524676.04,59079707.6,11265048.0,31469910.92,41065561.6,24231352.0,21461304.64,28558155.44,17381698.0,36014183.64,24687684.56,2021.04
402,2021,121815606.96,85430269.0,66315517.24,66606313.68,64473778.48,89714316.08,59215067.2,11265048.0,31524424.84,41179233.2,24231352.0,21503863.28,28638398.88,17381698.0,36122835.28,24765336.12,2021.08
403,2021,122148721.44,85572454.0,66418991.36,66752987.52,64586774.72,89903956.12,59350426.8,11265048.0,31578938.76,41292904.8,24231352.0,21546421.92,28718642.32,17381698.0,36231486.92,24842987.68,2021.12
404,2021,122481835.92,85714639.0,66522465.48,66899661.36,64699770.96,90093596.16,59485786.4,11265048.0,31633452.68,41406576.4,24231352.0,21588980.56,28798885.76,17381698.0,36340138.56,24920639.24,2021.16
405,2021,122814950.4,85856824.0,66625939.6,67046335.2,64812767.2,90283236.2,59621146.0,11265048.0,31687966.6,41520248.0,24231352.0,21631539.2,28879129.2,17381698.0,36448790.2,24998290.8,2021.2
406,2021,123148064.88,85999009.0,66729413.72,67193009.04,64925763.44,90472876.24,59756505.6,11265048.0,31742480.52,41633919.6,24231352.0,21674097.84,28959372.64,17381698.0,36557441.84,25075942.36,2021.24
407,2021,123481179.36,86141194.0,66832887.84,67339682.88,65038759.68,90662516.28,59891865.2,11265048.0,31796994.44,41747591.2,24231352.0,21716656.48,29039616.08,17381698.0,36666093.48,25153593.92,2021.28
408,2021,123814293.84,86283379.0,66936361.96,67486356.72,65151755.92,90852156.32,60027224.8,11265048.0,31851508.36,41861262.8,24231352.0,21759215.12,29119859.52,17381698.0,36774745.12,25231245.48,2021.32
409,2021,124147408.32,86425564.0,67039836.08,67633030.56,65264752.16,91041796.36,60162584.4,11265048.0,31906022.28,41974934.4,24231352.0,21801773.76,29200102.96,17381698.0,36883396.76,25308897.04,2021.36
410,2021,124480522.8,86567749.0,67143310.2,67779704.4,65377748.4,91231436.4,60297944.0,11265048.0,31960536.2,42088606.0,24231352.0,21844332.4,29280346.4,17381698.0,36992048.4,25386548.6,2021.4
411,2021,124813637.28,86709934.0,67246784.32,67926378.24,65490744.64,91421076.44,60433303.6,11265048.0,32015050.12,42202277.6,24231352.0,21886891.04,29360589.84,17381698.0,37100700.04,25464200.16,2021.44
412,2021,125146751.76,86852119.0,67350258.44,68073052.08,65603740.88,91610716.48,60568663.2,11265048.0,32069564.04,42315949.2,24231352.0,21929449.68,29440833.28,17381698.0,37209351.68,25541851.72,2021.48
413,2021,125479866.24,86994304.0,67453732.56,68219725.92,65716737.12,91800356.52,60704022.8,11265048.0,32124077.96,42429620.8,24231352.0,21972008.32,29521076.72,17381698.0,37318003.32,25619503.28,2021.52
414,2021,125812980.72,87136489.0,67557206.68,68366399.76,65829733.36,91989996.56,60839382.4,11265048.0,32178591.88,42543292.4,24231352.0,22014566.96,29601320.16,17381698.0,37426654.96,25697154.84,2021.56
415,2021,126146095.2,87278674.0,67660680.8,68513073.6,65942729.6,92179636.6,60974742.0,11265048.0,32233105.8,42656964.0,24231352.0,22057125.6,29681563.6,17381698.0,37535306.6,25774806.4,2021.6
416,2021,126479209.68,87420859.0,67764154.92,68659747.44,66055725.84,92369276.64,61110101.6,11265048.0,32287619.72,42770635.6,24231352.0,22099684.24,29761807.04,17381698.0,37643958.24,25852457.96,2021.64
417,2021,126812324.16,87563044.0,67867629.04,68806421.28,66168722.08,92558916.68,61245461.2,11265048.0,32342133.64,42884307.2,24231352.0,22142242.88,29842050.48,17381698.0,37752609.88,25930109.52,2021.68
418,2021,127145438.64,87705229.0,67971103.16,68953095.12,66281718.32,92748556.72,61380820.8,11265048.0,32396647.56,42997978.8,24231352.0,22184801.52,29922293.92,17381698.0,37861261.52,26007761.08,2021.72
419,2021,127478553.12,87847414.0,68074577.28,69099768.96,66394714.56,92938196.76,61516180.4,11265048.0,32451161.48,43111650.4,24231352.0,22227360.16,30002537.36,17381698.0,37969913.16,26085412.64,2021.76
420,2021,127811667.6,87989599.0,68178051.4,69246442.8,66507710.8,93127836.8,61651540.0,11265048.0,32505675.4,43225322.0,24231352.0,22269918.8,30082780.8,17381698.0,38078564.8,26163064.2,2021.8
421,2021,128144782.08,88131784.0,68281525.52,69393116.64,66620707.04,93317476.84,61786899.6,11265048.0,32560189.32,43338993.6,24231352.0,22312477.44,30163024.24,17381698.0,38187216.44,26240715.76,2021.84
422,2021,128477896.56,88273969.0,68384999.64,69539790.48,66733703.28,93507116.88,61922259.2,11265048.0,32614703.24,43452665.2,24231352.0,22355036.08,30243267.68,17381698.0,38295868.08,26318367.32,2021.88
423,2021,128811011.03999999,88416154.0,68488473.76,69686464.32,66846699.52,93696756.92,62057618.8,11265048.0,32669217.16,43566336.8,24231352.0,22397594.72,30323511.12,17381698.0,38404519.72,26396018.88,2021.92
424,2021,129144125.52,88558339.0,68591947.88,69833138.16,66959695.76,93886396.96,62192978.4,11265048.0,32723731.08,43680008.4,24231352.0,22440153.36,30403754.56,17381698.0,38513171.36,26473670.44,2021.96
425,2022,129477240.0,88700524.0,68695422.0,69979812.0,67072692.0,94076037.0,62328338.0,11265048.0,32778245.0,43793680.0,24231352.0,22482712.0,30483998.0,17381698.0,38621823.0,26551322.0,2022.0
426,2022,129650975.92,88783857.04,68755157.2,70053799.72,67134910.96,94168757.56,62401441.36,11265048.0,32807291.36,43851642.52,24231352.0,22507702.48,30526986.84,17381698.0,38682138.12,26592990.08,2022.04
427,2022,129824711.84,88867190.08,68814892.4,70127787.44,67197129.92,94261478.12,62474544.72,11265048.0,32836337.72,43909605.04,24231352.0,22532692.96,30569975.68,17381698.0,38742453.24,26634658.16,2022.08
428,2022,129998447.76,88950523.12,68874627.6,70201775.16,67259348.88,94354198.68,62547648.08,11265048.0,32865384.08,43967567.56,24231352.0,22557683.44,30612964.52,17381698.0,38802768.36,26676326.24,2022.12
429,2022,130172183.68,89033856.16,68934362.8,70275762.88,67321567.84,94446919.24,62620751.44,11265048.0,32894430.44,44025530.08,24231352.0,22582673.92,30655953.36,17381698.0,38863083.48,26717994.32,2022.16
430,2022,130345919.6,89117189.2,68994098.0,70349750.6,67383786.8,94539639.8,62693854.8,11265048.0,32923476.8,44083492.6,24231352.0,22607664.4,30698942.2,17381698.0,38923398.6,26759662.4,2022.2
431,2022,130519655.52,89200522.24,69053833.2,70423738.32,67446005.76,94632360.36,62766958.16,11265048.0,32952523.16,44141455.12,24231352.0,22632654.88,30741931.04,17381698.0,38983713.72,26801330.48,2022.24
432,2022,130693391.44,89283855.28,69113568.4,70497726.04,67508224.72,94725080.92,62840061.52,11265048.0,32981569.52,44199417.64,24231352.0,22657645.36,30784919.88,17381698.0,39044028.84,26842998.56,2022.28
433,2022,130867127.36,89367188.32,69173303.6,70571713.76,67570443.68,94817801.48,62913164.88,11265048.0,33010615.88,44257380.16,24231352.0,22682635.84,30827908.72,17381698.0,39104343.96,26884666.64,2022.32
434,2022,131040863.28,89450521.36,69233038.8,70645701.48,67632662.64,94910522.04,62986268.24,11265048.0,33039662.24,44315342.68,24231352.0,22707626.32,30870897.56,17381698.0,39164659.08,26926334.72,2022.36
435,2022,131214599.2,89533854.4,69292774.0,70719689.2,67694881.6,95003242.6,63059371.6,11265048.0,33068708.6,44373305.2,24231352.0,22732616.8,30913886.4,17381698.0,39224974.2,26968002.8,2022.4
436,2022,131388335.12,89617187.44,69352509.2,70793676.92,67757100.56,95095963.16,63132474.96,11265048.0,33097754.96,44431267.72,24231352.0,22757607.28,30956875.24,17381698.0,39285289.32,27009670.88,2022.44
437,2022,131562071.04,89700520.48,69412244.4,70867664.64,67819319.52,95188683.72,63205578.32,11265048.0,33126801.32,44489230.24,24231352.0,22782597.76,30999864.08,17381698.0,39345604.44,27051338.96,2022.48
438,2022,131735806.96,89783853.52,69471979.6,70941652.36,67881538.48,95281404.28,63278681.68,11265048.0,33155847.68,44547192.76,24231352.0,22807588.24,31042852.92,17381698.0,39405919.56,27093007.04,2022.52
439,2022,131909542.88,89867186.56,69531714.8,71015640.08,67943757.44,95374124.84,63351785.04,11265048.0,33184894.04,44605155.28,24231352.0,22832578.72,31085841.76,17381698.0,39466234.68,27134675.12,2022.56
440,2022,132083278.8,89950519.6,69591450.0,71089627.8,68005976.4,95466845.4,63424888.4,11265048.0,33213940.4,44663117.8,24231352.0,22857569.2,31128830.6,17381698.0,39526549.8,27176343.2,2022.6
441,2022,132257014.72,90033852.64,69651185.2,71163615.52,68068195.36,95559565.96,63497991.76,11265048.0,33242986.76,44721080.32,24231352.0,22882559.68,31171819.44,17381698.0,39586864.92,27218011.28,2022.64
442,2022,132430750.64,90117185.68,69710920.4,71237603.24,68130414.32,95652286.52,63571095.12,11265048.0,33272033.12,44779042.84,24231352.0,22907550.16,31214808.28,17381698.0,39647180.04,27259679.36,2022.68
443,2022,132604486.56,90200518.72,69770655.6,71311590.96,68192633.28,95745007.08,63644198.48,11265048.0,33301079.48,44837005.36,24231352.0,22932540.64,31257797.12,17381698.0,39707495.16,27301347.44,2022.72
444,2022,132778222.48,90283851.76,69830390.8,71385578.68,68254852.24,95837727.64,63717301.84,11265048.0,33330125.84,44894967.88,24231352.0,22957531.12,31300785.96,17381698.0,39767810.28,27343015.52,2022.76
445,2022,132951958.4,90367184.8,69890126.0,71459566.4,68317071.2,95930448.2,63790405.2,11265048.0,33359172.2,44952930.4,24231352.0,22982521.6,31343774.8,17381698.0,39828125.4,27384683.6,2022.8
446,2022,133125694.32,90450517.84,69949861.2,71533554.12,68379290.16,96023168.76,63863508.56,11265048.0,33388218.56,45010892.92,24231352.0,23007512.08,31386763.64,17381698.0,39888440.52,27426351.68,2022.84
447,2022,133299430.24,90533850.88,70009596.4,71607541.84,68441509.12,96115889.32,63936611.92,11265048.0,33417264.92,45068855.44,24231352.0,23032502.56,31429752.48,17381698.0,39948755.64,27468019.76,2022.88
448,2022,133473166.16,90617183.92,70069331.6,71681529.56,68503728.08,96208609.88,64009715.28,11265048.0,33446311.28,45126817.96,24231352.0,23057493.04,31472741.32,17381698.0,40009070.76,27509687.84,2022.92
